url$Work Title$Alternative.Title$Composer$Opus/Catalogue NumberOp./Cat. No.$I-Catalogue NumberI-Cat. No.$Key$Movements/SectionsMov'ts/Sec's$Year/Date of CompositionY/D of Comp.$First Performance.$First Publication.$Dedication$Composer Time PeriodComp. Period$Piece Style$Instrumentation$Average DurationAvg. Duration$Extra Information$External Links$Related Works$Copyright Information$Primary Sources$Discography$Name Translations$Authorities$Extra Locations$Language$Name Aliases$Related Pages$Librettist$difficulty_predicted_x1$difficulty_predicted_x2$difficulty_predicted_x3$latent_map_x1$latent_map_x2
http://imslp.org/wiki/Fugue_No.2_(Sain,_Andreas)$Fuge Nr.2$$Andreas Sain$Op.32$IAS 7$C minor$1$2013$2013-08$2013$M.D.$Modern$Modern$Piano Solo$$$$$$$$$$$$$$$3$4$2$2.93574780068154$3.93574780068154
http://imslp.org/wiki/Souvenir_de_Naples,_Op.128_(Mayer,_Charles)$Souvenir de Naples$Grand etude de concert en forme de Tarantelle$Charles Mayer$Op.128$ICM 78$$1$$$1850 – Kassel:Charles Luckhardt$Nathan Richardson$Romantic$Romantic$Piano$$$$$$$$$$$$$$$6$7$3$5.459379592328542$6.459379592328542
http://imslp.org/wiki/Idea_2_(Habibzadeh_Aydenlou,_Ramin)$Idea 2$$Ramin Habibzadeh Aydenlou$Op.2$IRH 1$E minor$1$2010$$$$Early 20th century$Early 20th century$Piano$1 minute$$$$$$$$$$$$$$1$1$0$1.6983402788285795$1.6983402788285795
http://imslp.org/wiki/Les_ailes,_Op.166_(Chavagnat,_Edouard)$Les ailes, 10ème valse de salon$$Edouard Chavagnat$Op.1646$IEC 1$D flat major$1$$$$Madame Henry Marchand$Romantic$Romantic$Piano$$$$$$$$$$$$$$$5$5$3$4.992284251970115$4.992284251970115
http://imslp.org/wiki/Oda_a_los_ni%C3%B1os_muertos_(Moreno_Sabio,_Jos%C3%A9_Miguel)$Oda a los niños muertos$$José Miguel Moreno Sabio$$IJM 32$$1$2018$2022/06/15$$$Modern$Modern$piano$9 minutes$Obra registrada en SGAE$$$$$$$$$$$$$6$7$3$4.4426857803643$5.4426857803643
http://imslp.org/wiki/Menuet_(Frey,_Emil)$Menuet$Menuet pour le piano$Emil Frey$$IEF 3$D major$1$$$1906 – Paris:A. Durand & Fils$Louis Diémer$Romantic$Romantic$Piano$$$$$$$$$$$$$$$6$7$3$5.19868070489479$6.19868070489479
http://imslp.org/wiki/Bailarico_(Cola%C3%A7o,_Alexandre_Rey)$Bailarico$"Capricho para Piano sobre o ""Fandango da Ribeiro"" de Alfredo Keil"$Alexandre Rey Colaço$$IAC 4$C major$1$$$$A Irene Gomes Teixeira$Romantic$Traditional (folk)$piano$$$$$$$$$$$$$$$6$7$3$6.144389010601308$7.144389010601308
http://imslp.org/wiki/Minnelied,_Op.136_(Wickede,_Friedrich_von)$Minnelied$$Friedrich von Wickede$Op.136$IFW 3$$1$$$$$Romantic$Romantic$piano$$$$$$$$$$$$$$$4$5$3$4.873975474533656$5.873975474533656
http://imslp.org/wiki/Bacchanale_(Chesneau,_Carl)$Bacchanale$Caprice-Galop$Carl Chesneau$$ICC 3$F major$1$$$$$Romantic$Romantic$Piano$$$$$$$$$$$$$$$5$6$3$5.605911344066625$6.605911344066625
http://imslp.org/wiki/Barcarolle_(Ansons,_Stephane)$Barcarolle$$Stephane Ansons$$ISA 18$G major$1$1998, revised 2019$$$$Modern$Romantic$piano$$$$$$$$$$$$$$$5$6$3$3.869437371604433$4.869437371604433
